,F1
11762,524556.8165813363
11763,1025250.0219856797
11764,977083.5991405032
11765,291436.8052406057
11766,877816.1663495881
11767,-140834.82841080474
11768,-539894.486806551
11769,107476.04422266297
11770,-132482.9135304396
11771,157251.17209504885
11772,680522.8480459179
11773,-342549.2143079318
11774,1015147.1626212831
11775,3459855.222702577
11776,-1331827.371114478
11777,5614.760474345401
11778,-49931.82104225262
11779,-976105.1425284556
11780,315725.15552469407
11781,518102.84992998984
11782,-1171470.9846063408
11783,459823.4021865209
11784,-754392.0984516571
11785,194189.15103870397
11786,77319.38577504484
11787,359846.42615654337
11788,-399624.8799553222
11789,459234.83581554226
11790,60120.376989727476
11791,-782429.5968922537
11792,-873592.6958277094
11793,134464.65188431783
11794,-151718.11256647983
11795,-550240.9954894603
11796,589114.1183889927
11797,130879.0271035282
11798,673275.8055680773
11799,227009.65142144536
11800,53891.14304465988
11801,722991.981518595
11802,-391487.1977234623
11803,36040.99768897213
11804,-269328.2392100145
11805,-477085.74552430946
11806,-8910.090248188686
11807,127852.32888915623
11808,400023.47627263225
11809,-21601.35199550973
11810,512619.2893679679
11811,97130.37033870223
11812,157067.64851839724
11813,-428941.51721421717
11814,-166493.61729207236
11815,875861.0387029239
11816,-777119.7716993047
11817,378289.66478007735
11818,161824.6932681651
11819,-1216038.0669676461
11820,358464.03200143744
11821,-447349.8976789163
11822,-1103154.8492545006
11823,502823.9706954697
11824,746509.3820527712
11825,-445041.2150023542
11826,-1552302.1396419662
11827,-845932.7102554325
11828,1194430.5332711688
11829,-272722.5430430749
11830,451586.3368698761
11831,109142.3813072196
11832,605529.485565304
11833,-574555.8620231109
11834,450194.09758489917
11835,230012.1958978608
11836,384382.93282756995
11837,65985.79150272418
11838,-147584.91635679177
11839,-735229.6318549338
11840,-311594.2144910531
11841,-1253779.950116462
11842,-390635.2152309844
11843,277303.3631978864
11844,-280821.2327783794
11845,-399294.464808879
11846,327693.0621525537
11847,-452253.05344782065
11848,513354.2984442211
11849,200089.04643885035
11850,320589.8592228947
11851,-590093.7709933838
11852,57072.4504667978
11853,-1351414.0697959114
11854,-404596.64996876975
11855,235632.97899105473
11856,255453.06423429452
11857,14733.572900114781
11858,541995.8922008196
11859,216403.80691410732
11860,1157701.4746991645
11861,-548600.8898886422
11862,-242367.34164254786
11863,351746.26408266847
11864,235472.91616005672
11865,261974.40698558712
11866,-1355372.9165915467
11867,-1249777.996682615
11868,219937.29461508166
11869,-270569.28051078017
11870,-351630.650623241
11871,-162705.40935521913
11872,118663.69113012191
11873,1024227.7732906098
11874,-1112540.6882039271
11875,20067.90318059235
11876,192316.51408870888
11877,514365.13675430854
11878,310674.0099068561
11879,-963458.8993271088
11880,-44323.274824934786
11881,-1218630.5950962484
11882,-517489.60113222786
11883,346326.8880148283
11884,-294321.3607573155
11885,422016.05202769465
11886,-18585.554543229824
11887,-163940.9419069765
11888,-611844.1387825598
11889,706517.2145837969
11890,432244.1810149105
11891,-84630.80509188258
11892,-1373267.8147689267
11893,737284.219527038
11894,-128073.55579160346
11895,736195.6723022271
11896,-189430.07906701264
11897,522214.2360041241
11898,-245566.5488016899
11899,-471261.7929983314
11900,-252656.5830262923
11901,-1069582.9214723657
11902,943613.5621528021
11903,-243379.28032168478
11904,-393534.50950222986
11905,-68698.49490694229
11906,-2174972.0805727947
11907,-526108.4400824902
11908,-838874.2317714464
11909,127250.88974134682
11910,-337438.26595293643
11911,116983.89769127661
11912,1032848.1403315365
11913,-1315601.077617043
11914,986415.80234617
11915,166486.9575411372
11916,107937.30510913911
11917,27242.246909558144
11918,-583937.844273909
11919,83120.47612623184
11920,-844064.038700788
11921,204723.7694831257
11922,743546.2651939256
11923,1947473.644339519
11924,882007.4733169639
11925,-9196.670870178872
11926,236003.15428926496
11927,-1768763.5987897073
11928,-1151340.383229871
11929,399145.23616609146
11930,269814.28144340956
11931,685393.5244302619
11932,-273310.00827496225
11933,-360830.07937960443
11934,-775658.7253704002
11935,485195.6172592331
11936,-183314.55577000472
11937,1281087.3393680041
11938,-717848.9249048767
11939,-212681.48176191136
11940,583562.4630361991
11941,370219.06798267685
11942,286496.5806216818
11943,240554.96850328555
11944,-144751.8199568453
11945,-560290.372293596
11946,-439439.7756872162
11947,455301.16665721417
11948,-7792.0656826116265
11949,951568.1322245689
11950,-812599.9445035
11951,-651810.5754023796
11952,479922.7393848834
11953,344272.3384806986
11954,-13410.10593045201
11955,-246085.6298142889
11956,-346680.27871930896
11957,44750.71758406701
11958,309815.6010818504
11959,309503.39105605846
11960,827031.528546816
11961,-753896.0388972198
11962,7656.48923058483
11963,-251905.16362770114
11964,824434.5178409512
11965,127704.88440225723
11966,410761.6382863897
11967,-349542.0173017678
11968,-45940.77886859898
11969,385288.56185573543
11970,-18904.587380886303
11971,-325602.72192296985
11972,-263127.5388829904
11973,-515533.2768602488
11974,355860.3648000131
11975,472334.2733293405
11976,-29884.888276533005
11977,-851618.6888333198
11978,293972.80365053675
11979,-42553.11956668146
11980,-537081.2405279386
11981,-93210.48655661233
11982,223445.74737284702
11983,37853.86250341912
11984,-292560.40745912486
11985,-705854.8810694236
11986,461256.95549909526
11987,96720.32309763451
11988,422670.6036924679
11989,183373.11252794933
11990,15067.458017049617
11991,824221.8615304535
11992,271976.50653800997
11993,-417303.2474455971
11994,22615.453328849624
11995,105686.79029240677
11996,161677.56315666466
11997,-531229.8278305985
11998,-995460.8558161486
11999,57783.836364537856
12000,357127.55371205526
12001,233637.73278588106
12002,-143244.25016723765
12003,147722.18072144565
12004,40979.23354694054
12005,740592.6178199109
12006,-175630.2536839406
12007,834049.8712636697
12008,199594.1221931929
12009,74858.89107069002
12010,19541.00169784036
12011,451907.6678411857
12012,382897.8718798961
12013,1106576.5081272982
12014,213815.38934670168
12015,-479009.5684764334
12016,-435941.3393873416
12017,380641.9923871813
12018,111224.59114478751
12019,835250.3095073847
12020,524418.6301167704
12021,-28367.76128549377
12022,-420201.231194657
12023,1140175.531931005
12024,844287.2149672639
12025,64537.18413419149
12026,-351439.5323876205
12027,-279063.9390922793
12028,-1514018.9922553007
12029,-736589.7099112495
12030,314947.8956954525
12031,-843666.2263805837
12032,-868087.0641937684
12033,284818.5075341377
12034,-19990.78383166718
12035,276290.9297764992
12036,-92131.97813184827
12037,489821.3475246815
12038,656974.6371423348
12039,961693.6613029256
12040,182370.14947654287
12041,-277734.15583783836
12042,-140894.17443702812
12043,-793287.4957520913
12044,485337.56996974524
12045,-1269778.5748812992
12046,94912.4746281654
12047,542108.4545518272
12048,-68710.39722800977
12049,70317.47081224833
12050,277499.08755621105
12051,-99506.7196399656
12052,892.1675521502848
12053,471364.3638286898
12054,-348540.65877554496
12055,-225211.77963845857
12056,79245.70323331124
12057,-53560.985943467414
12058,477.9401572327386
12059,-530554.3878510833
12060,290741.8008984551
12061,-6984.5022951452875
12062,629733.1076206944
12063,-217246.24066113908
12064,169268.40614608614
12065,-331521.6304614925
12066,581257.8268035697
12067,-46400.950603093064
12068,484217.9121632664
12069,-49795.51998363093
12070,-567631.3672384582
12071,334712.15593594825
12072,-455383.2744408536
12073,-155676.84757907075
12074,116050.75085843621
12075,416583.2695958239
12076,531438.8266374231
12077,15352.377249445912
12078,-542771.823162354
12079,82882.7737356118
12080,-7955.868363042803
12081,345866.3346986848
12082,929594.6727871932
12083,26497.2470933863
12084,753042.5321471572
12085,-626918.8480041717
12086,359151.46948827774
12087,542504.9825723297
12088,-567662.9681120734
12089,330280.44490643346
12090,-387531.3845861424
12091,415457.4416152783
12092,342303.0907470168
12093,616423.9985331565
12094,-88062.5673243025
12095,319975.6183284596
12096,-566448.4590015691
12097,-558682.137029595
12098,18713.080562376683
12099,-401229.7180416081
12100,-1188755.4063168187
12101,-551766.9641080479
12102,360107.033315847
12103,242636.15587959203
12104,-463509.9941821763
12105,-279257.8573110473
12106,1435533.4570128925
12107,239409.9426512319
12108,-329776.8093350026
12109,-45071.30978419946
12110,319362.1094930534
12111,351029.1043685662
12112,-199663.2124858348
12113,-624481.649047481
12114,269896.88246866444
12115,-976432.9841733149
12116,1081432.1767183312
12117,-614712.0513156473
12118,311479.0717366255
12119,242480.18758857308
12120,314962.2618054539
12121,16578.380493582357
12122,276002.34171363583
12123,94042.93899545017
12124,113790.23797176348
12125,-119457.98870139327
12126,315532.7688008678
12127,-1065554.5942860506
12128,115689.55553668841
12129,152721.0360695719
12130,153468.6889898893
12131,-366048.91674609855
12132,155505.69776261135
12133,571530.7021246661
12134,-187796.38101788872
12135,-171194.00506326975
12136,23769.7560676983
12137,-9408.954221104932
12138,-231077.09444109607
12139,-70755.01398356278
12140,-869542.3722508404
12141,238842.0574954939
12142,-916715.1067731678
12143,-144024.46484293562
12144,95937.8629866888
12145,177665.13436266297
12146,-99897.51935570904
12147,206917.7232010553
12148,-263984.6688776079
12149,135126.30050200177
12150,-224233.50517828265
12151,-169350.7781807254
12152,146782.9783503212
12153,-996107.1740925018
12154,-1107535.6963642095
12155,249729.85091067594
12156,55658.109047262915
12157,-6867.681634033712
12158,44695.37971526763
12159,131311.72358662845
12160,-167266.89784243898
12161,-81456.36445320104
12162,-307530.24799523555
12163,-96807.96192820159
12164,65642.7886579564
12165,-918015.5269802586
12166,673869.8906390681
12167,172068.98146638015
12168,-68038.69690189385
12169,-490383.4794306267
12170,-518619.67822586413
12171,362513.4835163876
12172,63752.64040850994
12173,135914.5590041471
12174,319996.1342043849
12175,-324871.6587259604
12176,533917.447735281
12177,-721036.4594484048
12178,-259550.49296985584
12179,135609.17356809956
12180,-62390.28543417064
12181,728421.1884738096
12182,-240841.39487864476
12183,-516563.2376223019
12184,73108.15718843348
12185,-1015323.5755394704
12186,-1364975.5403230782
12187,-16642.30190476735
12188,34931.17099389836
12189,323684.8006838234
12190,134365.58318007019
12191,-104204.18790138862
12192,399564.59652315703
12193,121.63504140439723
12194,-433036.9395091378
12195,-372754.4656839157
12196,-2243.2297258686435
12197,-535003.4517047391
12198,41049.843526830424
12199,516827.9790431638
12200,-212413.7795161678
12201,78403.0844792683
12202,284533.8732721592
12203,214715.49623845107
12204,71200.57084283869
12205,-340627.9863643022
12206,-470833.0019371642
12207,-1096575.3927566889
12208,164667.985393953
12209,-88490.3350199699
12210,104862.68093810168
12211,-867817.8893245064
12212,228835.43643842306
12213,28659.325434250182
12214,436740.1102415554
12215,-250662.91888257087
12216,242523.85733979067
12217,320305.20260712935
12218,90140.40578653931
12219,660904.0843163987
12220,316047.64603010594
12221,-453274.77701536095
12222,-92262.11240077313
12223,236169.09933949274
12224,-3113428.6768440707
12225,618579.4935248006
12226,1325251.4477362558
12227,-387343.5793862956
12228,330458.58884870005
12229,824313.3175379696
12230,-168333.3946860089
12231,-450310.4731305791
12232,-207317.29041242454
12233,857593.6555809389
12234,293320.12864529615
12235,1142866.0065618071
12236,-351711.5023017202
12237,258322.02198858254
12238,-544829.3053578932
12239,92899.48945357121
12240,-487439.1118168783
12241,348861.84488745587
12242,-510091.74018361705
12243,-238807.0243346311
12244,-589483.6912024885
12245,312845.72400839604
12246,12041.332840265695
12247,-11640.29556353616
12248,310914.7129094975
12249,-192222.42522053357
12250,536531.4729859435
12251,1394791.154457722
12252,-25350.64177969227
12253,1776744.572982921
12254,1426358.5565530963
12255,54108.76104002954
12256,-530741.6382527336
12257,-501502.8797335574
12258,87506.40255528511
12259,619952.1936728733
12260,-437398.179672087
12261,1016884.2470141498
12262,-23130.876617051053
12263,390127.00839764165
12264,-245315.6149416313
12265,520281.495637562
12266,-206391.13730203023
12267,1214321.4263283033
12268,-77512.91598340576
12269,206646.15909377558
12270,-256016.44483987882
12271,-955766.7300576793
12272,756986.8315654945
12273,-578270.2505672462
12274,279904.6799503488
12275,-272177.316135934
12276,-531284.8381967612
12277,400223.82472825074
12278,994886.2724972744
12279,420583.8841612804
12280,-217657.69022173868
12281,231038.94032680127
12282,-546819.6292674682
12283,-312849.1748020722
12284,-69546.01182082026
12285,-169546.84241961522
12286,-89047.83987467704
12287,442192.345441627
12288,-183305.4420864685
12289,-601063.3698310924
12290,-285997.77128134324
12291,17911.117128070142
12292,-37126.86447968733
12293,43214.98319412863
12294,364955.384524198
12295,-65833.9614802772
12296,729057.7923647572
12297,299483.83783766534
12298,461037.9693972569
12299,243173.0514027836
12300,3753989.3585026967
12301,-542123.957257916
12302,-141457.15519696497
12303,48975.60690346399
12304,-182859.65785999107
12305,-163263.4143652192
12306,505260.317035711
12307,-8163.37459397356
12308,-207860.85752507427
12309,-973589.2978088297
12310,157937.01470839232
12311,426412.65306716994
12312,-211780.33647852563
12313,163780.69242858188
12314,874428.4552945349
12315,-426896.48289514554
12316,-195639.17479284725
12317,-438238.4455699808
12318,-152946.95867988508
12319,79672.71715609086
12320,-325228.03924872645
12321,-293655.28478615487
12322,597154.0063779344
12323,-526418.559606568
12324,331500.26160251896
12325,-554075.1949898963
12326,499034.12965012
12327,391278.12416865485
12328,-56595.846520978754
12329,348159.6925642281
12330,57773.47981576848
12331,-1040735.3929061368
12332,424869.09002804407
12333,902578.3251282261
12334,1044695.6209064509
12335,100220.34983448137
12336,824823.6881845637
12337,1061899.8967271177
12338,450218.7390188059
12339,-211693.64744218628
12340,96333.84499453488
12341,702831.4054193136
12342,-391596.06113103474
12343,-567640.1670277519
12344,220234.61940388274
12345,-20564.371958823725
12346,312399.444529554
12347,1126261.0393451024
12348,-1050660.211292657
12349,-1193224.7918605062
12350,-48416.90382774068
12351,-472749.56356191623
12352,191711.43977308692
12353,659449.7821718522
12354,864294.1730497718
12355,1958430.4680934153
12356,-206076.24140447972
12357,-770368.0036805038
12358,239365.89391677783
12359,-349290.3878283963
12360,7320.252758064337
12361,686916.547366521
12362,-897058.455076302
12363,201569.01235965115
12364,763742.4794031086
12365,-212977.15926919825
12366,332947.6456528494
12367,204522.41309443233
12368,598591.3816537432
12369,inf
12370,-372919.84488536033
12371,-441653.9952997837
12372,742063.1763575467
12373,-35958.36740423649
12374,-187488.2318957366
12375,-176707.26910673603
12376,119340.66960627989
12377,390611.9450346961
12378,-404404.24311992904
12379,-516241.224557115
12380,-707890.8236757477
12381,1071153.0686748433
12382,291965.7139558404
12383,110811.08027411293
12384,-7492.812597279907
12385,213932.82985579697
12386,807333.6513216936
12387,-1504005.1341625717
12388,-1199857.8199578163
12389,334079.53814886813
12390,578575.4752673219
12391,44518.93023805396
12392,311066.8152510724
12393,-140332.8694451248
12394,838458.6592424719
12395,-506556.2578951152
12396,-1079381.2559336456
12397,-636551.5490737928
12398,552399.390579113
12399,-937774.9524142655
12400,-1371672.906092832
12401,1176754.7775265428
12402,-791050.202066491
12403,-397234.35373883066
12404,302211.22743524547
12405,54548.66606641581
12406,-1522054.3395448881
12407,4004.954831891118
12408,566243.3378600155
12409,352255.4566609837
12410,-251064.08816893396
12411,569951.5631070327
12412,-92734.01760441858
12413,555340.2904344107
12414,-425011.9968675962
12415,-150839.54311068362
12416,461643.50660224154
12417,-53661.23207045168
12418,-250592.88885877517
12419,345895.5417862285
12420,1714723.0827591307
12421,583165.0264184917
12422,17958.501258206586
12423,584934.4668344564
12424,55685.61856893819
12425,74691.58610167052
12426,-476792.36467636365
12427,87321.01695404848
12428,449611.5179322304
12429,-369548.0915897232
12430,-202930.84338033857
12431,-199100.59476551137
12432,391383.7617883764
12433,832749.3027105399
12434,493338.5103995387
12435,-288149.25013903563
12436,414357.9401440188
12437,408338.66860358947
12438,-141508.08701672283
12439,148986.74426784166
12440,-495506.0687540828
12441,-573662.9542750586
12442,-76379.64385707371
12443,-1465339.1971779622
12444,328852.4575600362
12445,-60937.3178011274
12446,207406.61037984176
12447,-1869770.8962386579
12448,8748.183853341952
12449,317287.6458238607
12450,198109.16151187202
12451,-362774.3172562333
12452,521091.13648661843
12453,261878.4104697257
12454,210525.28582582943
12455,172667.5281412159
12456,804501.8054837154
12457,-21778.919225448564
12458,63529.0897446297
12459,-157939.94353305284
12460,-705830.0261996666
12461,227652.66266679805
12462,-876323.449623761
12463,-1238691.8501128654
12464,696700.3923221251
12465,470692.0736312099
12466,-662802.3774244649
12467,35080.46659400053
12468,-17079.222272873685
12469,-798633.3061343237
12470,-244646.93791583696
12471,298885.5058640581
12472,448782.23112500797
12473,-209656.8546338931
12474,934263.6709351602
12475,10181.738564686671
12476,302383.7391759258
12477,91253.89802835014
12478,162327.65173144653
12479,-727170.695736578
12480,455348.8075655018
12481,1145207.8063464991
12482,160664.09369300795
12483,592602.8524024293
12484,325303.40442401794
12485,137467.279596564
12486,-394500.80215842585
12487,453739.9704042213
12488,-791269.2500725982
12489,-143777.92550251767
12490,644596.3957411404
12491,123334.5844105614
12492,-317517.4240745895
12493,166288.63535970272
12494,-111932.65484155659
12495,22041.089275576152
12496,68914.9453424683
12497,667867.7492026201
12498,-538562.8264814399
12499,-353597.72920886194
12500,-1695182.9406774796
12501,-636629.3901768039
12502,-567037.4474805772
12503,-829008.7249158929
12504,259189.00395121216
12505,219069.84262386872
12506,-260593.10607723342
12507,146716.55859769654
12508,-54727.17565439305
12509,-67126.91898483883
12510,251609.8419719845
12511,-67779.56897734098
12512,-352854.58593546116
12513,-177396.19226039026
12514,-191588.5378814259
12515,117193.75081661897
12516,14710.603447732154
12517,-271396.60106674104
12518,59899.48139490933
12519,-742858.9370825636
12520,946480.8988119893
12521,-277337.7011191738
12522,-405261.64729899337
12523,-1745034.0811707953
12524,-981519.6483136615
12525,16983.958984185043
12526,173531.61590267115
12527,414764.10334235476
12528,78423.92971611612
12529,101982.90733973453
12530,-219896.84147568292
12531,-160875.47835903664
12532,48953.32337849347
12533,338921.8825351807
12534,-326369.7174780251
12535,-55262.259889281864
12536,-462662.3644045491
12537,5435.026529844559
12538,4090.348786691928
12539,-773798.0546655101
12540,798401.2967071444
12541,-311491.8960830144
12542,-661787.848675551
12543,-1138.3689253791933
12544,614705.0765372344
12545,-52427.80485765935
12546,934031.7693229896
12547,569766.6302800924
12548,45447.617948337705
12549,-398112.3154290711
12550,20634.377063438893
12551,-262106.17262340174
12552,390975.44318063854
12553,674076.914965487
12554,-24894.699792292777
12555,255042.0000564667
12556,-203498.16309889196
12557,-151052.98022451295
12558,-235117.12511638406
12559,-298828.359964906
12560,925491.3632472956
12561,356804.0178453687
12562,-37856.68183307953
12563,77955.03556060539
12564,75446.23337702343
12565,793333.691864013
12566,3940140.284131755
12567,1624841.0527808955
12568,849732.7049196446
12569,301813.9728737511
12570,1017382.8734953244
12571,-169228.78085288088
12572,-138985.39340301068
12573,46934.698324426936
12574,1373489.797245569
12575,-862084.1585461914
12576,-351931.3363096409
12577,75960.18557764226
12578,28313.798057036307
12579,-745632.2509145417
12580,480058.63697340357
12581,-155636.49238942075
12582,267743.10437013727
12583,79814.83589201982
12584,-653676.999311176
12585,-517670.33151123504
12586,854860.1154683579
12587,2625076.626896521
12588,-177499.7849574198
12589,1011548.4587853168
12590,-1182571.5047467172
12591,181863.56113864706
12592,695011.218970694
12593,-668963.7346232
12594,-275518.45763253677
12595,-431065.6848250016
12596,673516.0731273695
12597,5110.6690174915875
12598,263811.6027872293
12599,1004699.6702574384
12600,645001.4383526663
12601,-418018.90492874774
12602,-672810.0505273051
12603,2298020.599438423
12604,-1605525.7557847744
12605,-22618.092486725596
12606,-668266.4520294645
12607,-1379988.2463633895
12608,-691306.5711310877
12609,1024943.1058215915
12610,303463.0213729926
12611,44836.141093036334
12612,-926751.4645700884
12613,148756.3145915815
12614,672076.9142810217
12615,-131804.36294022945
12616,586276.9056110968
12617,-410932.7278924829
12618,816862.9286219032
12619,-1082017.8638934183
12620,632922.8552737322
12621,-35333.33025331332
12622,-363266.27390871104
12623,-316165.020205134
12624,-536182.9224470728
12625,300073.1419944159
12626,811421.0444702118
12627,92419.11874003265
12628,140325.17044751905
12629,152312.70476458705
12630,-904690.0490651238
12631,182872.33224708607
12632,494050.0498064449
12633,915729.4622662584
12634,248389.97739398258
12635,1401649.4705313554
12636,-629083.3945129799
12637,2820077.1306329425
12638,-658375.5523085073
12639,-1563923.5026797485
12640,-318500.81206878345
12641,-803056.9952012029
12642,-208119.9013809215
12643,-165580.64730528055
12644,660761.7369760771
12645,-360196.09174515744
12646,-90641.7043836267
12647,-154625.78680608064
12648,775282.5388991699
12649,-539367.0508516763
12650,282768.8837134011
12651,-433094.71202400356
12652,-823687.1656566863
12653,795517.2756929677
12654,977998.9870954031
12655,58293.73902330322
12656,310260.7970950973
12657,-756539.5059505719
12658,-240480.44374819414
12659,97216.54507389718
12660,166623.9560022481
12661,-81958.2035378749
12662,-177151.2786167923
12663,-89367.6431488676
12664,200073.7114092356
12665,-862548.5806460644
12666,-1190699.3425650997
12667,-57920.31843301347
12668,659668.5331642495
12669,763196.9836573018
12670,-501469.2120613453
12671,142007.11228618323
12672,209380.65820695882
12673,-500109.1394302393
12674,-450649.82189270423
12675,477947.45111945225
12676,-167859.68307810967
12677,661048.2444989256
12678,-1186683.5375365699
12679,406805.56773404655
12680,-659661.1289745903
12681,465519.3415841805
12682,1027337.8485476215
12683,41632.44351654384
12684,-626459.8893321658
12685,-520212.72056178056
12686,130102.32925603635
12687,80094.02107450944
12688,489087.5131503746
12689,-404627.54975827364
12690,158674.44244486146
12691,200773.8244873528
12692,-316503.53644823155
12693,-1229122.77302768
12694,-665989.4616540567
12695,-764040.594288049
12696,201247.6094243773
12697,127640.45996253823
12698,568149.6047205104
12699,-359244.954554058
12700,-615077.2041837996
12701,-221093.25736482703
12702,492087.5215520002
12703,71677.6542685557
12704,-900267.2540480716
12705,208853.7631578987
12706,1444451.8219452868
12707,-112268.36792415619
12708,1387100.2900751608
12709,-814765.712079604
12710,-434688.6096906199
12711,-192048.51037633503
12712,414083.08731544734
12713,-360758.9598419906
12714,23793.745590200346
12715,-792053.877068071
12716,-1567826.402469021
12717,879430.7397170857
12718,-419041.0802913968
12719,761437.6472264858
12720,-2620.688631159251
12721,534536.1059710644
12722,177210.43081670138
12723,-65038.813325477946
12724,733307.8967282808
12725,200664.93858136598
12726,130297.69779856797
12727,427542.83328073384
12728,177112.58623084665
12729,173511.18437505173
12730,-263828.9578931146
12731,107872.46483991848
12732,106650.25397484096
12733,62190.83295493896
12734,-4200.3002451856255
12735,167258.38344811098
12736,-573678.6722496392
12737,-149560.22008064506
12738,-945617.0264886001
12739,-365650.72478513984
12740,1041429.5634888818
12741,431370.0937564073
12742,211798.39853558526
12743,-91518.66145878019
12744,478512.6474721874
12745,-82802.97943490354
12746,-971322.8633053907
12747,-354180.2900986116
12748,-570695.1581285202
12749,267683.5962469915
12750,204942.66529724674
12751,-151592.2015143257
12752,-107652.95331734933
12753,907681.9419244112
12754,-485035.1486596851
12755,299696.5455123823
12756,-1100409.7126400894
12757,417964.10028123576
12758,-26303.26945874667
12759,-269655.51343635307
12760,167611.37063452465
12761,-198290.52707163824
12762,663807.8536070758
12763,12006.736334129913
12764,-68780.12216126939
12765,1269697.102984015
12766,201945.38221639633
12767,204189.27520082783
12768,-88765.0678777623
12769,34155.403747262455
12770,247944.91966908443
12771,-312292.24618927884
12772,-180643.69676488117
12773,418879.26966849534
12774,196367.4564738609
12775,564732.0790228981
12776,-1228999.0540957607
12777,37953.46019251069
12778,604042.5375946347
12779,-184332.43850350755
12780,-167585.23447884156
12781,-330411.19473533874
12782,68621.45226897861
12783,318194.68926005915
12784,191062.42786425832
12785,268720.2268610722
12786,518027.6208397661
12787,491202.16420114826
12788,-485722.7188662619
12789,-27947.871340833375
12790,155320.34102151357
12791,-217451.83724569937
12792,40141.812361533004
12793,-141001.08815896703
12794,105791.81556918102
12795,157393.94588103177
12796,-8725.542235000603
12797,-112576.80811128649
12798,216287.04558333632
12799,-142530.23018174493
12800,-87626.16442812199
12801,129302.45129855046
12802,123478.76818385006
12803,-112344.99233277742
12804,-275882.62438051164
12805,170071.7877637476
12806,-73509.3595220347
12807,80224.58877378805
12808,-252266.33451988717
12809,220698.1278295426
12810,-160113.2058766531
12811,-696098.1665528787
12812,-888016.536246573
12813,662875.4436676615
12814,392944.0518584082
12815,-4719.574658555017
12816,-254220.372936583
12817,28970.838023316937
12818,151726.10480000926
12819,46706.15825850839
12820,-212804.88750983015
12821,-26096.132605904568
12822,200556.19709214594
12823,100923.86153704792
12824,375287.3256328336
12825,25027.970066291895
12826,-189850.26676495653
12827,-268833.7508839322
12828,199013.83653175223
12829,157179.05772217878
12830,-66411.57220811018
12831,-210602.27908268844
12832,358725.95533497643
12833,19208.88074009419
12834,-527800.2766718608
12835,-403994.3468393802
12836,280568.2826362456
12837,-200787.66556184166
12838,379632.21607435786
12839,105162.56143794354
12840,178058.0748113828
12841,633317.1421798738
12842,480775.89901613916
12843,4445.460477850273
12844,573560.8583339368
12845,-19006.032505780855
12846,344352.09140849096
12847,326066.4323900177
12848,111789.8515847038
12849,-353704.1447859138
12850,-189538.62737238422
12851,-744159.5100546253
12852,-245071.68814458742
12853,36000.691208033255
12854,-251723.63944902344
12855,280598.9046497698
12856,483336.50557806564
12857,-422080.25310183223
12858,-158392.9967994287
12859,-13556.359124168634
12860,163891.99518257455
12861,-437113.5179267108
12862,289331.0911543051
12863,685048.8963487268
12864,211235.5421924029
12865,-211135.0148044516
12866,-294140.4867425862
12867,264716.61701485893
12868,-565664.7954264444
12869,-1414171.3142363392
12870,-907652.9440373698
12871,-52711.45195625866
12872,329993.09013828944
12873,-901433.8871944594
12874,-531654.6973654729
12875,-109832.00206190179
12876,357459.73347842164
12877,18301.4507767865
12878,-214336.4913877867
12879,120400.69899504294
12880,156941.13127597832
12881,312407.95680548827
12882,-239624.974830463
12883,-108259.3418204432
12884,-934000.4078892748
12885,569020.6171732084
12886,-238861.4456017891
12887,-27803.631832329716
12888,399879.9686789063
12889,-90536.68055713316
12890,-37203.42160287708
12891,124465.54045400965
12892,641458.6079865855
12893,-15064.354185499293
12894,-206103.31677405618
12895,276729.9000844112
12896,2497466.208029309
12897,81454.70336963522
12898,287751.42443461687
12899,-179367.71290334672
12900,-463067.5524263451
12901,170347.18019953373
12902,-62441.44474744752
12903,11464.967672341494
12904,598243.9261850058
12905,428782.81881407567
12906,-296483.3249461913
12907,758824.1140316246
12908,206994.34905166336
12909,883924.241433403
12910,-220763.77359269437
12911,-1591.106632585772
12912,275950.13715597155
12913,-207212.3034534471
12914,-305026.96789116476
12915,-715557.5405297468
12916,543160.5798112077
12917,-478047.7051004297
12918,-89716.76266397191
12919,336098.4669357065
12920,655309.4558110478
12921,-393075.8304394118
12922,-517920.9638373717
12923,-299998.8270744055
12924,388216.64152569574
12925,139166.9425392289
12926,-555630.6012355932
12927,-108875.57297778776
12928,67312.23168633484
12929,129136.72214231372
12930,-646204.4396651047
12931,213519.8195635256
12932,74352.25828577756
12933,94988.18828625017
12934,336439.1026760639
12935,15195.026776961267
12936,-247753.66861363777
12937,173950.0609875193
12938,24312.047004547745
12939,110542.65006131202
12940,49043.59026594216
12941,918136.8447881709
12942,7032173.625092076
12943,633585.3454490667
12944,-827228.525082686
12945,-740983.7457162555
12946,437698.74739013985
12947,28347.168824920147
12948,-661898.782440117
12949,46427.65959260497
12950,128789.41343905039
12951,556388.4601805283
12952,-486832.4036634479
12953,-448671.8153000966
12954,374607.8559721713
12955,-1146233.5455276922
12956,42562.4622970598
12957,-186016.60493634883
12958,381680.8455606313
12959,56478.429755891
12960,543027.2492822149
12961,-421771.84994786564
12962,-438309.63719276345
12963,-242006.7688318837
12964,-445858.14723780216
12965,400134.1413254451
12966,-280534.7454237706
12967,-237362.7829150214
12968,-42313.01199826752
12969,16337.068166377458
12970,99948.85942271896
12971,-120147.8038760175
12972,87508.23408830637
12973,1603635.9412381873
12974,-470145.7951275916
12975,-708128.1070638334
12976,169508.44486699215
12977,-61409.38841039616
12978,-465477.01137167413
12979,185816.27375790756
